_id,month,street,direction,from_intersection,to_intersection,day_type,time_period,baseline_travel_time,average_travel_time
1552,Oct '18,Yonge,Northbound,Front,Dundas,Weekday,Midday (10:00-16:00),8.3,8.8
1553,Oct '18,Yonge,Northbound,Front,Dundas,Weekday,PM Peak (16:00-19:00),8.1,9.8
1554,Oct '18,Yonge,Northbound,Front,Dundas,Weekend,Afternoon (12:00-17:00),8.1,9.7
1555,Oct '18,Yonge,Northbound,Front,Dundas,Weekend,Evening (17:00-23:00),7.6,7.5
1556,Oct '18,Yonge,Northbound,Front,Dundas,Weekend,Morning (08:00-12:00),5.3,5.8
1557,Nov '18,Adelaide,Eastbound,Bathurst,Jarvis,Weekday,AM Peak (07:00-10:00),10.2,10.1
1558,Nov '18,Adelaide,Eastbound,Bathurst,Jarvis,Weekday,Evening (19:00-23:00),10.0,10.5
1559,Nov '18,Adelaide,Eastbound,Bathurst,Jarvis,Weekday,Midday (10:00-16:00),13.3,12.4
1560,Nov '18,Adelaide,Eastbound,Bathurst,Jarvis,Weekday,PM Peak (16:00-19:00),17.5,16.5
1561,Nov '18,Adelaide,Eastbound,Bathurst,Jarvis,Weekend,Afternoon (12:00-17:00),9.8,10.3
1562,Nov '18,Adelaide,Eastbound,Bathurst,Jarvis,Weekend,Evening (17:00-23:00),9.5,10.5
1563,Nov '18,Adelaide,Eastbound,Bathurst,Jarvis,Weekend,Morning (08:00-12:00),6.6,7.1
1564,Nov '18,Bathurst,Southbound,Dundas,Front,Weekday,AM Peak (07:00-10:00),5.1,5.1
1565,Nov '18,Bathurst,Southbound,Dundas,Front,Weekday,Evening (19:00-23:00),5.2,5.5
1566,Nov '18,Bathurst,Southbound,Dundas,Front,Weekday,Midday (10:00-16:00),4.9,5.4
1567,Nov '18,Bathurst,Southbound,Dundas,Front,Weekday,PM Peak (16:00-19:00),7.0,7.4
1568,Nov '18,Bathurst,Southbound,Dundas,Front,Weekend,Afternoon (12:00-17:00),4.7,5.2
1569,Nov '18,Bathurst,Southbound,Dundas,Front,Weekend,Evening (17:00-23:00),5.0,5.5
1570,Nov '18,Bathurst,Southbound,Dundas,Front,Weekend,Morning (08:00-12:00),4.1,4.2
1571,Nov '18,Bathurst,Northbound,Front,Dundas,Weekday,AM Peak (07:00-10:00),5.3,5.4
1572,Nov '18,Bathurst,Northbound,Front,Dundas,Weekday,Evening (19:00-23:00),5.4,5.7
1573,Nov '18,Bathurst,Northbound,Front,Dundas,Weekday,Midday (10:00-16:00),5.6,6.2
1574,Nov '18,Bathurst,Northbound,Front,Dundas,Weekday,PM Peak (16:00-19:00),6.1,7.1
1575,Nov '18,Bathurst,Northbound,Front,Dundas,Weekend,Afternoon (12:00-17:00),5.5,6.3
1576,Nov '18,Bathurst,Northbound,Front,Dundas,Weekend,Evening (17:00-23:00),5.3,6.2
1577,Nov '18,Bathurst,Northbound,Front,Dundas,Weekend,Morning (08:00-12:00),4.2,4.5
1578,Nov '18,Dundas,Eastbound,Bathurst,Jarvis,Weekday,AM Peak (07:00-10:00),10.6,12.1
1579,Nov '18,Dundas,Eastbound,Bathurst,Jarvis,Weekday,Evening (19:00-23:00),11.7,12.5
1580,Nov '18,Dundas,Eastbound,Bathurst,Jarvis,Weekday,Midday (10:00-16:00),13.2,14.4
1581,Nov '18,Dundas,Eastbound,Bathurst,Jarvis,Weekday,PM Peak (16:00-19:00),13.7,18.5
1582,Nov '18,Dundas,Eastbound,Bathurst,Jarvis,Weekend,Afternoon (12:00-17:00),13.3,15.3
1583,Nov '18,Dundas,Eastbound,Bathurst,Jarvis,Weekend,Evening (17:00-23:00),12.9,15.6
1584,Nov '18,Dundas,Eastbound,Bathurst,Jarvis,Weekend,Morning (08:00-12:00),8.8,9.3
1585,Nov '18,Dundas,Westbound,Jarvis,Bathurst,Weekday,AM Peak (07:00-10:00),9.4,11.3
1586,Nov '18,Dundas,Westbound,Jarvis,Bathurst,Weekday,Evening (19:00-23:00),12.3,13.1
1587,Nov '18,Dundas,Westbound,Jarvis,Bathurst,Weekday,Midday (10:00-16:00),13.8,16.6
1588,Nov '18,Dundas,Westbound,Jarvis,Bathurst,Weekday,PM Peak (16:00-19:00),15.1,22.4
1589,Nov '18,Dundas,Westbound,Jarvis,Bathurst,Weekend,Afternoon (12:00-17:00),13.9,16.1
1590,Nov '18,Dundas,Westbound,Jarvis,Bathurst,Weekend,Evening (17:00-23:00),14.1,15.9
1591,Nov '18,Dundas,Westbound,Jarvis,Bathurst,Weekend,Morning (08:00-12:00),9.4,9.6
1592,Nov '18,Front,Eastbound,Bathurst,Jarvis,Weekday,AM Peak (07:00-10:00),11.9,12.4
1593,Nov '18,Front,Eastbound,Bathurst,Jarvis,Weekday,Evening (19:00-23:00),11.5,12.4
1594,Nov '18,Front,Eastbound,Bathurst,Jarvis,Weekday,Midday (10:00-16:00),11.8,12.0
1595,Nov '18,Front,Eastbound,Bathurst,Jarvis,Weekday,PM Peak (16:00-19:00),17.3,18.9
1596,Nov '18,Front,Eastbound,Bathurst,Jarvis,Weekend,Afternoon (12:00-17:00),11.1,11.6
1597,Nov '18,Front,Eastbound,Bathurst,Jarvis,Weekend,Evening (17:00-23:00),12.4,13.3
1598,Nov '18,Front,Eastbound,Bathurst,Jarvis,Weekend,Morning (08:00-12:00),8.5,9.2
1599,Nov '18,Front,Westbound,Yonge,Bathurst,Weekday,AM Peak (07:00-10:00),9.0,9.9
1600,Nov '18,Front,Westbound,Yonge,Bathurst,Weekday,Evening (19:00-23:00),10.1,10.7
1601,Nov '18,Front,Westbound,Yonge,Bathurst,Weekday,Midday (10:00-16:00),9.7,10.7
1602,Nov '18,Front,Westbound,Yonge,Bathurst,Weekday,PM Peak (16:00-19:00),14.3,17.6
1603,Nov '18,Front,Westbound,Yonge,Bathurst,Weekend,Afternoon (12:00-17:00),8.9,9.4
1604,Nov '18,Front,Westbound,Yonge,Bathurst,Weekend,Evening (17:00-23:00),10.4,12.7
1605,Nov '18,Front,Westbound,Yonge,Bathurst,Weekend,Morning (08:00-12:00),8.5,7.7
1606,Nov '18,Jarvis,Southbound,Dundas,Front,Weekday,AM Peak (07:00-10:00),4.1,4.6
1607,Nov '18,Jarvis,Southbound,Dundas,Front,Weekday,Evening (19:00-23:00),3.9,4.6
1608,Nov '18,Jarvis,Southbound,Dundas,Front,Weekday,Midday (10:00-16:00),6.0,6.4
1609,Nov '18,Jarvis,Southbound,Dundas,Front,Weekday,PM Peak (16:00-19:00),8.5,9.3
1610,Nov '18,Jarvis,Southbound,Dundas,Front,Weekend,Afternoon (12:00-17:00),4.6,4.8
1611,Nov '18,Jarvis,Southbound,Dundas,Front,Weekend,Evening (17:00-23:00),3.7,4.5
1612,Nov '18,Jarvis,Southbound,Dundas,Front,Weekend,Morning (08:00-12:00),3.8,4.0
1613,Nov '18,Jarvis,Northbound,Front,Dundas,Weekday,AM Peak (07:00-10:00),4.7,4.9
1614,Nov '18,Jarvis,Northbound,Front,Dundas,Weekday,Evening (19:00-23:00),4.5,4.6
1615,Nov '18,Jarvis,Northbound,Front,Dundas,Weekday,Midday (10:00-16:00),5.3,5.6
1616,Nov '18,Jarvis,Northbound,Front,Dundas,Weekday,PM Peak (16:00-19:00),4.8,6.7
1617,Nov '18,Jarvis,Northbound,Front,Dundas,Weekend,Afternoon (12:00-17:00),4.5,5.0
1618,Nov '18,Jarvis,Northbound,Front,Dundas,Weekend,Evening (17:00-23:00),4.3,4.7
1619,Nov '18,Jarvis,Northbound,Front,Dundas,Weekend,Morning (08:00-12:00),3.8,4.2
1620,Nov '18,Queen,Eastbound,Bathurst,Jarvis,Weekday,AM Peak (07:00-10:00),11.3,12.9
1621,Nov '18,Queen,Eastbound,Bathurst,Jarvis,Weekday,Evening (19:00-23:00),11.6,13.4
1622,Nov '18,Queen,Eastbound,Bathurst,Jarvis,Weekday,Midday (10:00-16:00),14.0,15.3
1623,Nov '18,Queen,Eastbound,Bathurst,Jarvis,Weekday,PM Peak (16:00-19:00),16.4,17.4
1624,Nov '18,Queen,Eastbound,Bathurst,Jarvis,Weekend,Afternoon (12:00-17:00),14.5,16.4
1625,Nov '18,Queen,Eastbound,Bathurst,Jarvis,Weekend,Evening (17:00-23:00),13.1,16.9
1626,Nov '18,Queen,Eastbound,Bathurst,Jarvis,Weekend,Morning (08:00-12:00),9.5,10.6
1627,Nov '18,Queen,Westbound,Jarvis,Bathurst,Weekday,AM Peak (07:00-10:00),10.5,11.0
1628,Nov '18,Queen,Westbound,Jarvis,Bathurst,Weekday,Evening (19:00-23:00),11.7,12.4
1629,Nov '18,Queen,Westbound,Jarvis,Bathurst,Weekday,Midday (10:00-16:00),12.5,14.7
1630,Nov '18,Queen,Westbound,Jarvis,Bathurst,Weekday,PM Peak (16:00-19:00),15.3,18.5
1631,Nov '18,Queen,Westbound,Jarvis,Bathurst,Weekend,Afternoon (12:00-17:00),13.6,14.6
1632,Nov '18,Queen,Westbound,Jarvis,Bathurst,Weekend,Evening (17:00-23:00),12.6,14.7
1633,Nov '18,Queen,Westbound,Jarvis,Bathurst,Weekend,Morning (08:00-12:00),8.6,10.6
1634,Nov '18,Richmond,Westbound,Jarvis,Bathurst,Weekday,AM Peak (07:00-10:00),8.8,9.0
1635,Nov '18,Richmond,Westbound,Jarvis,Bathurst,Weekday,Evening (19:00-23:00),8.1,9.0
1636,Nov '18,Richmond,Westbound,Jarvis,Bathurst,Weekday,Midday (10:00-16:00),11.4,12.5
1637,Nov '18,Richmond,Westbound,Jarvis,Bathurst,Weekday,PM Peak (16:00-19:00),14.5,16.5
1638,Nov '18,Richmond,Westbound,Jarvis,Bathurst,Weekend,Afternoon (12:00-17:00),8.2,11.0
1639,Nov '18,Richmond,Westbound,Jarvis,Bathurst,Weekend,Evening (17:00-23:00),8.2,13.6
1640,Nov '18,Richmond,Westbound,Jarvis,Bathurst,Weekend,Morning (08:00-12:00),6.3,7.8
1641,Nov '18,Spadina,Southbound,Dundas,Front,Weekday,AM Peak (07:00-10:00),5.4,5.9
1642,Nov '18,Spadina,Southbound,Dundas,Front,Weekday,Evening (19:00-23:00),6.8,6.8
1643,Nov '18,Spadina,Southbound,Dundas,Front,Weekday,Midday (10:00-16:00),7.2,8.1
1644,Nov '18,Spadina,Southbound,Dundas,Front,Weekday,PM Peak (16:00-19:00),12.1,11.2
1645,Nov '18,Spadina,Southbound,Dundas,Front,Weekend,Afternoon (12:00-17:00),6.9,7.4
1646,Nov '18,Spadina,Southbound,Dundas,Front,Weekend,Evening (17:00-23:00),6.7,6.8
1647,Nov '18,Spadina,Southbound,Dundas,Front,Weekend,Morning (08:00-12:00),5.1,5.6
1648,Nov '18,Spadina,Northbound,Front,Dundas,Weekday,AM Peak (07:00-10:00),5.8,6.3
1649,Nov '18,Spadina,Northbound,Front,Dundas,Weekday,Evening (19:00-23:00),6.5,7.0
1650,Nov '18,Spadina,Northbound,Front,Dundas,Weekday,Midday (10:00-16:00),7.1,7.2
1651,Nov '18,Spadina,Northbound,Front,Dundas,Weekday,PM Peak (16:00-19:00),7.8,9.0
1652,Nov '18,Spadina,Northbound,Front,Dundas,Weekend,Afternoon (12:00-17:00),8.1,8.6
1653,Nov '18,Spadina,Northbound,Front,Dundas,Weekend,Evening (17:00-23:00),6.9,7.1
1654,Nov '18,Spadina,Northbound,Front,Dundas,Weekend,Morning (08:00-12:00),5.9,5.9
1655,Nov '18,University,Southbound,Dundas,Front,Weekday,AM Peak (07:00-10:00),3.0,4.3
1656,Nov '18,University,Southbound,Dundas,Front,Weekday,Evening (19:00-23:00),4.2,4.7
1657,Nov '18,University,Southbound,Dundas,Front,Weekday,Midday (10:00-16:00),4.8,5.9
1658,Nov '18,University,Southbound,Dundas,Front,Weekday,PM Peak (16:00-19:00),9.8,11.5
1659,Nov '18,University,Southbound,Dundas,Front,Weekend,Afternoon (12:00-17:00),3.0,3.8
1660,Nov '18,University,Southbound,Dundas,Front,Weekend,Evening (17:00-23:00),3.6,4.8
1661,Nov '18,University,Southbound,Dundas,Front,Weekend,Morning (08:00-12:00),2.8,3.4
1662,Nov '18,University,Northbound,Front,Dundas,Weekday,AM Peak (07:00-10:00),8.4,7.8
1663,Nov '18,University,Northbound,Front,Dundas,Weekday,Evening (19:00-23:00),4.5,5.2
1664,Nov '18,University,Northbound,Front,Dundas,Weekday,Midday (10:00-16:00),5.4,5.9
1665,Nov '18,University,Northbound,Front,Dundas,Weekday,PM Peak (16:00-19:00),5.1,6.2
1666,Nov '18,University,Northbound,Front,Dundas,Weekend,Afternoon (12:00-17:00),4.0,5.0
1667,Nov '18,University,Northbound,Front,Dundas,Weekend,Evening (17:00-23:00),4.4,5.4
1668,Nov '18,University,Northbound,Front,Dundas,Weekend,Morning (08:00-12:00),3.3,4.1
1669,Nov '18,Wellington,Westbound,Jarvis,Blue Jays,Weekday,AM Peak (07:00-10:00),8.4,9.2
1670,Nov '18,Wellington,Westbound,Jarvis,Blue Jays,Weekday,Evening (19:00-23:00),7.5,8.5
1671,Nov '18,Wellington,Westbound,Jarvis,Blue Jays,Weekday,Midday (10:00-16:00),9.0,9.9
1672,Nov '18,Wellington,Westbound,Jarvis,Blue Jays,Weekday,PM Peak (16:00-19:00),10.9,12.2
1673,Nov '18,Wellington,Westbound,Jarvis,Blue Jays,Weekend,Afternoon (12:00-17:00),9.0,8.3
1674,Nov '18,Wellington,Westbound,Jarvis,Blue Jays,Weekend,Evening (17:00-23:00),7.3,7.5
1675,Nov '18,Wellington,Westbound,Jarvis,Blue Jays,Weekend,Morning (08:00-12:00),7.5,7.0
1676,Nov '18,Yonge,Southbound,Dundas,Front,Weekday,AM Peak (07:00-10:00),5.4,6.2
1677,Nov '18,Yonge,Southbound,Dundas,Front,Weekday,Evening (19:00-23:00),7.3,6.8
1678,Nov '18,Yonge,Southbound,Dundas,Front,Weekday,Midday (10:00-16:00),7.0,8.3
1679,Nov '18,Yonge,Southbound,Dundas,Front,Weekday,PM Peak (16:00-19:00),9.8,11.9
1680,Nov '18,Yonge,Southbound,Dundas,Front,Weekend,Afternoon (12:00-17:00),6.8,8.2
1681,Nov '18,Yonge,Southbound,Dundas,Front,Weekend,Evening (17:00-23:00),6.2,8.2
1682,Nov '18,Yonge,Southbound,Dundas,Front,Weekend,Morning (08:00-12:00),4.9,6.0
1683,Nov '18,Yonge,Northbound,Front,Dundas,Weekday,AM Peak (07:00-10:00),6.9,5.7
1684,Nov '18,Yonge,Northbound,Front,Dundas,Weekday,Evening (19:00-23:00),6.8,6.6
1685,Nov '18,Yonge,Northbound,Front,Dundas,Weekday,Midday (10:00-16:00),8.3,9.1
1686,Nov '18,Yonge,Northbound,Front,Dundas,Weekday,PM Peak (16:00-19:00),8.1,9.1
1687,Nov '18,Yonge,Northbound,Front,Dundas,Weekend,Afternoon (12:00-17:00),8.1,8.7
1688,Nov '18,Yonge,Northbound,Front,Dundas,Weekend,Evening (17:00-23:00),7.6,8.1
1689,Nov '18,Yonge,Northbound,Front,Dundas,Weekend,Morning (08:00-12:00),5.3,5.1
1690,Dec '18,Adelaide,Eastbound,Bathurst,Jarvis,Weekday,AM Peak (07:00-10:00),10.2,9.3
1691,Dec '18,Adelaide,Eastbound,Bathurst,Jarvis,Weekday,Evening (19:00-23:00),10.0,10.7
1692,Dec '18,Adelaide,Eastbound,Bathurst,Jarvis,Weekday,Midday (10:00-16:00),13.3,12.6
1693,Dec '18,Adelaide,Eastbound,Bathurst,Jarvis,Weekday,PM Peak (16:00-19:00),17.5,16.2
1694,Dec '18,Adelaide,Eastbound,Bathurst,Jarvis,Weekend,Afternoon (12:00-17:00),9.8,8.6
1695,Dec '18,Adelaide,Eastbound,Bathurst,Jarvis,Weekend,Evening (17:00-23:00),9.5,9.4
1696,Dec '18,Adelaide,Eastbound,Bathurst,Jarvis,Weekend,Morning (08:00-12:00),6.6,6.5
1697,Dec '18,Bathurst,Southbound,Dundas,Front,Weekday,AM Peak (07:00-10:00),5.1,4.7
1698,Dec '18,Bathurst,Southbound,Dundas,Front,Weekday,Evening (19:00-23:00),5.2,5.4
1699,Dec '18,Bathurst,Southbound,Dundas,Front,Weekday,Midday (10:00-16:00),4.9,5.3
1700,Dec '18,Bathurst,Southbound,Dundas,Front,Weekday,PM Peak (16:00-19:00),7.0,5.6
1701,Dec '18,Bathurst,Southbound,Dundas,Front,Weekend,Afternoon (12:00-17:00),4.7,4.8
1702,Dec '18,Bathurst,Southbound,Dundas,Front,Weekend,Evening (17:00-23:00),5.0,5.1
1703,Dec '18,Bathurst,Southbound,Dundas,Front,Weekend,Morning (08:00-12:00),4.1,4.0
1704,Dec '18,Bathurst,Northbound,Front,Dundas,Weekday,AM Peak (07:00-10:00),5.3,5.0
1705,Dec '18,Bathurst,Northbound,Front,Dundas,Weekday,Evening (19:00-23:00),5.4,5.7
1706,Dec '18,Bathurst,Northbound,Front,Dundas,Weekday,Midday (10:00-16:00),5.6,6.0
1707,Dec '18,Bathurst,Northbound,Front,Dundas,Weekday,PM Peak (16:00-19:00),6.1,6.4
1708,Dec '18,Bathurst,Northbound,Front,Dundas,Weekend,Afternoon (12:00-17:00),5.5,5.7
1709,Dec '18,Bathurst,Northbound,Front,Dundas,Weekend,Evening (17:00-23:00),5.3,5.7
1710,Dec '18,Bathurst,Northbound,Front,Dundas,Weekend,Morning (08:00-12:00),4.2,4.3
1711,Dec '18,Dundas,Eastbound,Bathurst,Jarvis,Weekday,AM Peak (07:00-10:00),10.6,10.9
1712,Dec '18,Dundas,Eastbound,Bathurst,Jarvis,Weekday,Evening (19:00-23:00),11.7,13.0
1713,Dec '18,Dundas,Eastbound,Bathurst,Jarvis,Weekday,Midday (10:00-16:00),13.2,14.3
1714,Dec '18,Dundas,Eastbound,Bathurst,Jarvis,Weekday,PM Peak (16:00-19:00),13.7,17.4
1715,Dec '18,Dundas,Eastbound,Bathurst,Jarvis,Weekend,Afternoon (12:00-17:00),13.3,12.3
1716,Dec '18,Dundas,Eastbound,Bathurst,Jarvis,Weekend,Evening (17:00-23:00),12.9,12.7
1717,Dec '18,Dundas,Eastbound,Bathurst,Jarvis,Weekend,Morning (08:00-12:00),8.8,8.3
1718,Dec '18,Dundas,Westbound,Jarvis,Bathurst,Weekday,AM Peak (07:00-10:00),9.4,10.1
1719,Dec '18,Dundas,Westbound,Jarvis,Bathurst,Weekday,Evening (19:00-23:00),12.3,13.7
1720,Dec '18,Dundas,Westbound,Jarvis,Bathurst,Weekday,Midday (10:00-16:00),13.8,15.8
1721,Dec '18,Dundas,Westbound,Jarvis,Bathurst,Weekday,PM Peak (16:00-19:00),15.1,19.2
1722,Dec '18,Dundas,Westbound,Jarvis,Bathurst,Weekend,Afternoon (12:00-17:00),13.9,14.5
1723,Dec '18,Dundas,Westbound,Jarvis,Bathurst,Weekend,Evening (17:00-23:00),14.1,14.5
1724,Dec '18,Dundas,Westbound,Jarvis,Bathurst,Weekend,Morning (08:00-12:00),9.4,9.1
1725,Dec '18,Front,Eastbound,Bathurst,Jarvis,Weekday,AM Peak (07:00-10:00),11.9,10.8
1726,Dec '18,Front,Eastbound,Bathurst,Jarvis,Weekday,Evening (19:00-23:00),11.5,12.8
1727,Dec '18,Front,Eastbound,Bathurst,Jarvis,Weekday,Midday (10:00-16:00),11.8,11.6
1728,Dec '18,Front,Eastbound,Bathurst,Jarvis,Weekday,PM Peak (16:00-19:00),17.3,17.0
1729,Dec '18,Front,Eastbound,Bathurst,Jarvis,Weekend,Afternoon (12:00-17:00),11.1,11.2
1730,Dec '18,Front,Eastbound,Bathurst,Jarvis,Weekend,Evening (17:00-23:00),12.4,12.9
1731,Dec '18,Front,Eastbound,Bathurst,Jarvis,Weekend,Morning (08:00-12:00),8.5,8.8
1732,Dec '18,Front,Westbound,Yonge,Bathurst,Weekday,AM Peak (07:00-10:00),9.0,8.0
1733,Dec '18,Front,Westbound,Yonge,Bathurst,Weekday,Evening (19:00-23:00),10.1,10.6
1734,Dec '18,Front,Westbound,Yonge,Bathurst,Weekday,Midday (10:00-16:00),9.7,9.7
1735,Dec '18,Front,Westbound,Yonge,Bathurst,Weekday,PM Peak (16:00-19:00),14.3,13.7
1736,Dec '18,Front,Westbound,Yonge,Bathurst,Weekend,Afternoon (12:00-17:00),8.9,8.4
1737,Dec '18,Front,Westbound,Yonge,Bathurst,Weekend,Evening (17:00-23:00),10.4,10.1
1738,Dec '18,Front,Westbound,Yonge,Bathurst,Weekend,Morning (08:00-12:00),8.5,7.2
1739,Dec '18,Jarvis,Southbound,Dundas,Front,Weekday,AM Peak (07:00-10:00),4.1,4.3
1740,Dec '18,Jarvis,Southbound,Dundas,Front,Weekday,Evening (19:00-23:00),3.9,4.5
1741,Dec '18,Jarvis,Southbound,Dundas,Front,Weekday,Midday (10:00-16:00),6.0,6.4
1742,Dec '18,Jarvis,Southbound,Dundas,Front,Weekday,PM Peak (16:00-19:00),8.5,7.6
1743,Dec '18,Jarvis,Southbound,Dundas,Front,Weekend,Afternoon (12:00-17:00),4.6,5.0
1744,Dec '18,Jarvis,Southbound,Dundas,Front,Weekend,Evening (17:00-23:00),3.7,4.8
1745,Dec '18,Jarvis,Southbound,Dundas,Front,Weekend,Morning (08:00-12:00),3.8,3.8
1746,Dec '18,Jarvis,Northbound,Front,Dundas,Weekday,AM Peak (07:00-10:00),4.7,4.8
1747,Dec '18,Jarvis,Northbound,Front,Dundas,Weekday,Evening (19:00-23:00),4.5,4.7
1748,Dec '18,Jarvis,Northbound,Front,Dundas,Weekday,Midday (10:00-16:00),5.3,5.6
1749,Dec '18,Jarvis,Northbound,Front,Dundas,Weekday,PM Peak (16:00-19:00),4.8,6.3
1750,Dec '18,Jarvis,Northbound,Front,Dundas,Weekend,Afternoon (12:00-17:00),4.5,4.9
1751,Dec '18,Jarvis,Northbound,Front,Dundas,Weekend,Evening (17:00-23:00),4.3,4.8
1752,Dec '18,Jarvis,Northbound,Front,Dundas,Weekend,Morning (08:00-12:00),3.8,4.1
1753,Dec '18,Queen,Eastbound,Bathurst,Jarvis,Weekday,AM Peak (07:00-10:00),11.3,12.3
1754,Dec '18,Queen,Eastbound,Bathurst,Jarvis,Weekday,Evening (19:00-23:00),11.6,14.9
1755,Dec '18,Queen,Eastbound,Bathurst,Jarvis,Weekday,Midday (10:00-16:00),14.0,16.2
1756,Dec '18,Queen,Eastbound,Bathurst,Jarvis,Weekday,PM Peak (16:00-19:00),16.4,17.0
1757,Dec '18,Queen,Eastbound,Bathurst,Jarvis,Weekend,Afternoon (12:00-17:00),14.5,16.4
1758,Dec '18,Queen,Eastbound,Bathurst,Jarvis,Weekend,Evening (17:00-23:00),13.1,15.0
1759,Dec '18,Queen,Eastbound,Bathurst,Jarvis,Weekend,Morning (08:00-12:00),9.5,9.9
1760,Dec '18,Queen,Westbound,Jarvis,Bathurst,Weekday,AM Peak (07:00-10:00),10.5,10.7
1761,Dec '18,Queen,Westbound,Jarvis,Bathurst,Weekday,Evening (19:00-23:00),11.7,13.3
1762,Dec '18,Queen,Westbound,Jarvis,Bathurst,Weekday,Midday (10:00-16:00),12.5,15.1
1763,Dec '18,Queen,Westbound,Jarvis,Bathurst,Weekday,PM Peak (16:00-19:00),15.3,16.9
1764,Dec '18,Queen,Westbound,Jarvis,Bathurst,Weekend,Afternoon (12:00-17:00),13.6,14.4
1765,Dec '18,Queen,Westbound,Jarvis,Bathurst,Weekend,Evening (17:00-23:00),12.6,14.6
1766,Dec '18,Queen,Westbound,Jarvis,Bathurst,Weekend,Morning (08:00-12:00),8.6,9.5
1767,Dec '18,Richmond,Westbound,Jarvis,Bathurst,Weekday,AM Peak (07:00-10:00),8.8,8.6
1768,Dec '18,Richmond,Westbound,Jarvis,Bathurst,Weekday,Evening (19:00-23:00),8.1,10.1
1769,Dec '18,Richmond,Westbound,Jarvis,Bathurst,Weekday,Midday (10:00-16:00),11.4,12.4
1770,Dec '18,Richmond,Westbound,Jarvis,Bathurst,Weekday,PM Peak (16:00-19:00),14.5,14.4
1771,Dec '18,Richmond,Westbound,Jarvis,Bathurst,Weekend,Afternoon (12:00-17:00),8.2,9.5
1772,Dec '18,Richmond,Westbound,Jarvis,Bathurst,Weekend,Evening (17:00-23:00),8.2,9.3
1773,Dec '18,Richmond,Westbound,Jarvis,Bathurst,Weekend,Morning (08:00-12:00),6.3,6.7
1774,Dec '18,Spadina,Southbound,Dundas,Front,Weekday,AM Peak (07:00-10:00),5.4,5.7
1775,Dec '18,Spadina,Southbound,Dundas,Front,Weekday,Evening (19:00-23:00),6.8,6.6
1776,Dec '18,Spadina,Southbound,Dundas,Front,Weekday,Midday (10:00-16:00),7.2,7.6
1777,Dec '18,Spadina,Southbound,Dundas,Front,Weekday,PM Peak (16:00-19:00),12.1,8.8
1778,Dec '18,Spadina,Southbound,Dundas,Front,Weekend,Afternoon (12:00-17:00),6.9,6.9
1779,Dec '18,Spadina,Southbound,Dundas,Front,Weekend,Evening (17:00-23:00),6.7,6.5
1780,Dec '18,Spadina,Southbound,Dundas,Front,Weekend,Morning (08:00-12:00),5.1,4.8
1781,Dec '18,Spadina,Northbound,Front,Dundas,Weekday,AM Peak (07:00-10:00),5.8,6.0
1782,Dec '18,Spadina,Northbound,Front,Dundas,Weekday,Evening (19:00-23:00),6.5,7.0
1783,Dec '18,Spadina,Northbound,Front,Dundas,Weekday,Midday (10:00-16:00),7.1,7.4
1784,Dec '18,Spadina,Northbound,Front,Dundas,Weekday,PM Peak (16:00-19:00),7.8,8.5
1785,Dec '18,Spadina,Northbound,Front,Dundas,Weekend,Afternoon (12:00-17:00),8.1,7.9
1786,Dec '18,Spadina,Northbound,Front,Dundas,Weekend,Evening (17:00-23:00),6.9,6.9
1787,Dec '18,Spadina,Northbound,Front,Dundas,Weekend,Morning (08:00-12:00),5.9,5.5
1788,Dec '18,University,Southbound,Dundas,Front,Weekday,AM Peak (07:00-10:00),3.0,3.9
1789,Dec '18,University,Southbound,Dundas,Front,Weekday,Evening (19:00-23:00),4.2,4.8
1790,Dec '18,University,Southbound,Dundas,Front,Weekday,Midday (10:00-16:00),4.8,5.5
1791,Dec '18,University,Southbound,Dundas,Front,Weekday,PM Peak (16:00-19:00),9.8,8.3
1792,Dec '18,University,Southbound,Dundas,Front,Weekend,Afternoon (12:00-17:00),3.0,4.0
1793,Dec '18,University,Southbound,Dundas,Front,Weekend,Evening (17:00-23:00),3.6,4.7
1794,Dec '18,University,Southbound,Dundas,Front,Weekend,Morning (08:00-12:00),2.8,3.1
1795,Dec '18,University,Northbound,Front,Dundas,Weekday,AM Peak (07:00-10:00),8.4,7.1
1796,Dec '18,University,Northbound,Front,Dundas,Weekday,Evening (19:00-23:00),4.5,5.3
1797,Dec '18,University,Northbound,Front,Dundas,Weekday,Midday (10:00-16:00),5.4,5.8
1798,Dec '18,University,Northbound,Front,Dundas,Weekday,PM Peak (16:00-19:00),5.1,6.1
1799,Dec '18,University,Northbound,Front,Dundas,Weekend,Afternoon (12:00-17:00),4.0,4.7
1800,Dec '18,University,Northbound,Front,Dundas,Weekend,Evening (17:00-23:00),4.4,5.0
1801,Dec '18,University,Northbound,Front,Dundas,Weekend,Morning (08:00-12:00),3.3,3.7
1802,Dec '18,Wellington,Westbound,Jarvis,Blue Jays,Weekday,AM Peak (07:00-10:00),8.4,8.0
1803,Dec '18,Wellington,Westbound,Jarvis,Blue Jays,Weekday,Evening (19:00-23:00),7.5,8.5
1804,Dec '18,Wellington,Westbound,Jarvis,Blue Jays,Weekday,Midday (10:00-16:00),9.0,9.7
1805,Dec '18,Wellington,Westbound,Jarvis,Blue Jays,Weekday,PM Peak (16:00-19:00),10.9,11.0
1806,Dec '18,Wellington,Westbound,Jarvis,Blue Jays,Weekend,Afternoon (12:00-17:00),9.0,8.8
